measure,label,dataset,arch,pvp,nshot,sample,value,time_train,time_test,run,majority
Precision,3,ag,pfeiffer,prompt,10,2,0.753854940034266,19.409083366394,332.293352365494,2,0.697644812221515
Precision,3,ag,pfeiffer,prompt,10,2,0.712391930835735,19.5743458271027,333.410863161087,3,0.697644812221515
Precision,3,ag,pfeiffer,prompt,10,2,0.657894736842105,19.5351762771606,334.477990150452,4,0.697644812221515
Precision,3,ag,pfeiffer,prompt,10,2,0.446733668341709,19.5468647480011,334.622979640961,5,0.697644812221515
Recall,0,ag,pfeiffer,prompt,10,2,0.78,19.4449853897095,334.122569561005,1,0.769473684210526
Recall,0,ag,pfeiffer,prompt,10,2,0.777368421052632,19.409083366394,332.293352365494,2,0.769473684210526
Recall,0,ag,pfeiffer,prompt,10,2,0.737368421052632,19.5743458271027,333.410863161087,3,0.769473684210526
Recall,0,ag,pfeiffer,prompt,10,2,0.748421052631579,19.5351762771606,334.477990150452,4,0.769473684210526
Recall,0,ag,pfeiffer,prompt,10,2,0.513157894736842,19.5468647480011,334.622979640961,5,0.769473684210526
Recall,1,ag,pfeiffer,prompt,10,2,0.978421052631579,19.4449853897095,334.122569561005,1,0.981578947368421
Recall,1,ag,pfeiffer,prompt,10,2,0.978421052631579,19.409083366394,332.293352365494,2,0.981578947368421
Recall,1,ag,pfeiffer,prompt,10,2,0.968421052631579,19.5743458271027,333.410863161087,3,0.981578947368421
Recall,1,ag,pfeiffer,prompt,10,2,0.972105263157895,19.5351762771606,334.477990150452,4,0.981578947368421
Recall,1,ag,pfeiffer,prompt,10,2,0.977894736842105,19.5468647480011,334.622979640961,5,0.981578947368421
Recall,2,ag,pfeiffer,prompt,10,2,0.798421052631579,19.4449853897095,334.122569561005,1,0.837368421052632
Recall,2,ag,pfeiffer,prompt,10,2,0.828421052631579,19.409083366394,332.293352365494,2,0.837368421052632
Recall,2,ag,pfeiffer,prompt,10,2,0.790526315789474,19.5743458271027,333.410863161087,3,0.837368421052632
Recall,2,ag,pfeiffer,prompt,10,2,0.856315789473684,19.5351762771606,334.477990150452,4,0.837368421052632
Recall,2,ag,pfeiffer,prompt,10,2,0.788947368421053,19.5468647480011,334.622979640961,5,0.837368421052632
Recall,3,ag,pfeiffer,prompt,10,2,0.617368421052632,19.4449853897095,334.122569561005,1,0.576842105263158
Recall,3,ag,pfeiffer,prompt,10,2,0.694736842105263,19.409083366394,332.293352365494,2,0.576842105263158
Recall,3,ag,pfeiffer,prompt,10,2,0.650526315789474,19.5743458271027,333.410863161087,3,0.576842105263158
Recall,3,ag,pfeiffer,prompt,10,2,0.407894736842105,19.5351762771606,334.477990150452,4,0.576842105263158
Recall,3,ag,pfeiffer,prompt,10,2,0.467894736842105,19.5468647480011,334.622979640961,5,0.576842105263158
Accuracy,Overall,ag,pfeiffer,prompt,10,3,0.786842105263158,19.4176595211029,332.063784122467,1,0.792763157894737
Accuracy,Overall,ag,pfeiffer,prompt,10,3,0.814342105263158,19.5378334522247,333.083321809769,2,0.792763157894737
Accuracy,Overall,ag,pfeiffer,prompt,10,3,0.793684210526316,19.4617137908936,333.87886595726,3,0.792763157894737
Accuracy,Overall,ag,pfeiffer,prompt,10,3,0.764868421052632,19.4837222099304,333.53383231163,4,0.792763157894737
Accuracy,Overall,ag,pfeiffer,prompt,10,3,0.779736842105263,19.6053540706635,334.714901447296,5,0.792763157894737
F1,0,ag,pfeiffer,prompt,10,3,0.768939393939394,19.4176595211029,332.063784122467,1,0.784816247582205
F1,0,ag,pfeiffer,prompt,10,3,0.820239003305365,19.5378334522247,333.083321809769,2,0.784816247582205
F1,0,ag,pfeiffer,prompt,10,3,0.783640494824539,19.4617137908936,333.87886595726,3,0.784816247582205
F1,0,ag,pfeiffer,prompt,10,3,0.765372558476007,19.4837222099304,333.53383231163,4,0.784816247582205
F1,0,ag,pfeiffer,prompt,10,3,0.765739385065886,19.6053540706635,334.714901447296,5,0.784816247582205
F1,1,ag,pfeiffer,prompt,10,3,0.791189931350114,19.4176595211029,332.063784122467,1,0.799550814149354
F1,1,ag,pfeiffer,prompt,10,3,0.853807375961794,19.5378334522247,333.083321809769,2,0.799550814149354
F1,1,ag,pfeiffer,prompt,10,3,0.823397075365579,19.4617137908936,333.87886595726,3,0.799550814149354
F1,1,ag,pfeiffer,prompt,10,3,0.79019225410978,19.4837222099304,333.53383231163,4,0.799550814149354
F1,1,ag,pfeiffer,prompt,10,3,0.75943000838223,19.6053540706635,334.714901447296,5,0.799550814149354
F1,2,ag,pfeiffer,prompt,10,3,0.774643954202737,19.4176595211029,332.063784122467,1,0.775442477876106
F1,2,ag,pfeiffer,prompt,10,3,0.785356860679484,19.5378334522247,333.083321809769,2,0.775442477876106
F1,2,ag,pfeiffer,prompt,10,3,0.747410358565737,19.4617137908936,333.87886595726,3,0.775442477876106
F1,2,ag,pfeiffer,prompt,10,3,0.716042154566745,19.4837222099304,333.53383231163,4,0.775442477876106
F1,2,ag,pfeiffer,prompt,10,3,0.780446927374302,19.6053540706635,334.714901447296,5,0.775442477876106
F1,3,ag,pfeiffer,prompt,10,3,0.813541933829187,19.4176595211029,332.063784122467,1,0.811116829644879
F1,3,ag,pfeiffer,prompt,10,3,0.797622264252905,19.5378334522247,333.083321809769,2,0.811116829644879
F1,3,ag,pfeiffer,prompt,10,3,0.821337417049515,19.4617137908936,333.87886595726,3,0.811116829644879
F1,3,ag,pfeiffer,prompt,10,3,0.783102766798419,19.4837222099304,333.53383231163,4,0.811116829644879
F1,3,ag,pfeiffer,prompt,10,3,0.812072026375856,19.6053540706635,334.714901447296,5,0.811116829644879
F1,Overall,ag,pfeiffer,prompt,10,3,0.787078803330358,19.4176595211029,332.063784122467,1,0.792731592313136
F1,Overall,ag,pfeiffer,prompt,10,3,0.814256376049887,19.5378334522247,333.083321809769,2,0.792731592313136
F1,Overall,ag,pfeiffer,prompt,10,3,0.793946336451343,19.4617137908936,333.87886595726,3,0.792731592313136
F1,Overall,ag,pfeiffer,prompt,10,3,0.763677433487738,19.4837222099304,333.53383231163,4,0.792731592313136
F1,Overall,ag,pfeiffer,prompt,10,3,0.779422086799568,19.6053540706635,334.714901447296,5,0.792731592313136
Precision,0,ag,pfeiffer,prompt,10,3,0.698795180722892,19.4176595211029,332.063784122467,1,0.725849731663685
Precision,0,ag,pfeiffer,prompt,10,3,0.793408755533694,19.5378334522247,333.083321809769,2,0.725849731663685
Precision,0,ag,pfeiffer,prompt,10,3,0.753032508491024,19.4617137908936,333.87886595726,3,0.725849731663685
Precision,0,ag,pfeiffer,prompt,10,3,0.706275033377837,19.4837222099304,333.53383231163,4,0.725849731663685
Precision,0,ag,pfeiffer,prompt,10,3,0.713830755232029,19.6053540706635,334.714901447296,5,0.725849731663685
Precision,1,ag,pfeiffer,prompt,10,3,0.866541353383459,19.4176595211029,332.063784122467,1,0.856799037304453
Precision,1,ag,pfeiffer,prompt,10,3,0.860888175494917,19.5378334522247,333.083321809769,2,0.856799037304453
Precision,1,ag,pfeiffer,prompt,10,3,0.884057971014493,19.4617137908936,333.87886595726,3,0.856799037304453
Precision,1,ag,pfeiffer,prompt,10,3,0.839550029603316,19.4837222099304,333.53383231163,4,0.856799037304453
Precision,1,ag,pfeiffer,prompt,10,3,0.809410363311495,19.6053540706635,334.714901447296,5,0.856799037304453
Precision,2,ag,pfeiffer,prompt,10,3,0.825104104699584,19.4176595211029,332.063784122467,1,0.817016317016317
Precision,2,ag,pfeiffer,prompt,10,3,0.785977859778598,19.5378334522247,333.083321809769,2,0.817016317016317
Precision,2,ag,pfeiffer,prompt,10,3,0.754423592493298,19.4617137908936,333.87886595726,3,0.817016317016317
Precision,2,ag,pfeiffer,prompt,10,3,0.806728232189974,19.4837222099304,333.53383231163,4,0.817016317016317
Precision,2,ag,pfeiffer,prompt,10,3,0.831547619047619,19.6053540706635,334.714901447296,5,0.817016317016317
Precision,3,ag,pfeiffer,prompt,10,3,0.793396698349175,19.4176595211029,332.063784122467,1,0.793554884189325
Precision,3,ag,pfeiffer,prompt,10,3,0.819544697390339,19.5378334522247,333.083321809769,2,0.793554884189325
Precision,3,ag,pfeiffer,prompt,10,3,0.797324083250743,19.4617137908936,333.87886595726,3,0.793554884189325
Precision,3,ag,pfeiffer,prompt,10,3,0.737895716945996,19.4837222099304,333.53383231163,4,0.793554884189325
Precision,3,ag,pfeiffer,prompt,10,3,0.783651492902594,19.6053540706635,334.714901447296,5,0.793554884189325
Recall,0,ag,pfeiffer,prompt,10,3,0.854736842105263,19.4176595211029,332.063784122467,1,0.85421052631579
Recall,0,ag,pfeiffer,prompt,10,3,0.848947368421053,19.5378334522247,333.083321809769,2,0.85421052631579
Recall,0,ag,pfeiffer,prompt,10,3,0.816842105263158,19.4617137908936,333.87886595726,3,0.85421052631579
Recall,0,ag,pfeiffer,prompt,10,3,0.835263157894737,19.4837222099304,333.53383231163,4,0.85421052631579
Recall,0,ag,pfeiffer,prompt,10,3,0.825789473684211,19.6053540706635,334.714901447296,5,0.85421052631579
Recall,1,ag,pfeiffer,prompt,10,3,0.727894736842105,19.4176595211029,332.063784122467,1,0.749473684210526
Recall,1,ag,pfeiffer,prompt,10,3,0.846842105263158,19.5378334522247,333.083321809769,2,0.749473684210526
Recall,1,ag,pfeiffer,prompt,10,3,0.770526315789474,19.4617137908936,333.87886595726,3,0.749473684210526
Recall,1,ag,pfeiffer,prompt,10,3,0.746315789473684,19.4837222099304,333.53383231163,4,0.749473684210526
Recall,1,ag,pfeiffer,prompt,10,3,0.715263157894737,19.6053540706635,334.714901447296,5,0.749473684210526
Recall,2,ag,pfeiffer,prompt,10,3,0.73,19.4176595211029,332.063784122467,1,0.737894736842105
Recall,2,ag,pfeiffer,prompt,10,3,0.784736842105263,19.5378334522247,333.083321809769,2,0.737894736842105
Recall,2,ag,pfeiffer,prompt,10,3,0.740526315789474,19.4617137908936,333.87886595726,3,0.737894736842105
Recall,2,ag,pfeiffer,prompt,10,3,0.643684210526316,19.4837222099304,333.53383231163,4,0.737894736842105
Recall,2,ag,pfeiffer,prompt,10,3,0.735263157894737,19.6053540706635,334.714901447296,5,0.737894736842105
Recall,3,ag,pfeiffer,prompt,10,3,0.834736842105263,19.4176595211029,332.063784122467,1,0.829473684210526
Recall,3,ag,pfeiffer,prompt,10,3,0.776842105263158,19.5378334522247,333.083321809769,2,0.829473684210526
Recall,3,ag,pfeiffer,prompt,10,3,0.846842105263158,19.4617137908936,333.87886595726,3,0.829473684210526
Recall,3,ag,pfeiffer,prompt,10,3,0.83421052631579,19.4837222099304,333.53383231163,4,0.829473684210526
Recall,3,ag,pfeiffer,prompt,10,3,0.842631578947368,19.6053540706635,334.714901447296,5,0.829473684210526
Accuracy,Overall,ag,pfeiffer,prompt,10,4,0.556447368421053,19.4206809997559,332.804326295853,1,0.630789473684211
Accuracy,Overall,ag,pfeiffer,prompt,10,4,0.647763157894737,19.5735213756561,331.982520580292,2,0.630789473684211
Accuracy,Overall,ag,pfeiffer,prompt,10,4,0.723421052631579,19.5493147373199,331.59114575386,3,0.630789473684211
Accuracy,Overall,ag,pfeiffer,prompt,10,4,0.574736842105263,19.7455811500549,332.271852731705,4,0.630789473684211
Accuracy,Overall,ag,pfeiffer,prompt,10,4,0.590131578947369,19.7415332794189,331.396313667297,5,0.630789473684211
F1,0,ag,pfeiffer,prompt,10,4,0.780406212664277,19.4206809997559,332.804326295853,1,0.778160128469833
F1,0,ag,pfeiffer,prompt,10,4,0.80984555984556,19.5735213756561,331.982520580292,2,0.778160128469833
F1,0,ag,pfeiffer,prompt,10,4,0.81859792821007,19.5493147373199,331.59114575386,3,0.778160128469833
F1,0,ag,pfeiffer,prompt,10,4,0.754886542350034,19.7455811500549,332.271852731705,4,0.778160128469833
F1,0,ag,pfeiffer,prompt,10,4,0.722749314779675,19.7415332794189,331.396313667297,5,0.778160128469833
F1,1,ag,pfeiffer,prompt,10,4,0.483099126471705,19.4206809997559,332.804326295853,1,0.673376623376623
F1,1,ag,pfeiffer,prompt,10,4,0.766410408042578,19.5735213756561,331.982520580292,2,0.673376623376623
F1,1,ag,pfeiffer,prompt,10,4,0.88264192139738,19.5493147373199,331.59114575386,3,0.673376623376623
F1,1,ag,pfeiffer,prompt,10,4,0.508474576271187,19.7455811500549,332.271852731705,4,0.673376623376623
F1,1,ag,pfeiffer,prompt,10,4,0.516575591985428,19.7415332794189,331.396313667297,5,0.673376623376623
F1,2,ag,pfeiffer,prompt,10,4,0.55840964931874,19.4206809997559,332.804326295853,1,0.628978224455611
F1,2,ag,pfeiffer,prompt,10,4,0.634185952090946,19.5735213756561,331.982520580292,2,0.628978224455611
F1,2,ag,pfeiffer,prompt,10,4,0.679195804195804,19.5493147373199,331.59114575386,3,0.628978224455611
F1,2,ag,pfeiffer,prompt,10,4,0.57814838571734,19.7455811500549,332.271852731705,4,0.628978224455611
F1,2,ag,pfeiffer,prompt,10,4,0.61458979127919,19.7415332794189,331.396313667297,5,0.628978224455611
F1,3,ag,pfeiffer,prompt,10,4,0.363636363636364,19.4206809997559,332.804326295853,1,0.374539363484087
F1,3,ag,pfeiffer,prompt,10,4,0.281659388646288,19.5735213756561,331.982520580292,2,0.374539363484087
F1,3,ag,pfeiffer,prompt,10,4,0.447134211463154,19.5493147373199,331.59114575386,3,0.374539363484087
F1,3,ag,pfeiffer,prompt,10,4,0.38475282906492,19.7455811500549,332.271852731705,4,0.374539363484087
F1,3,ag,pfeiffer,prompt,10,4,0.400278454577097,19.7415332794189,331.396313667297,5,0.374539363484087
F1,Overall,ag,pfeiffer,prompt,10,4,0.546387838022772,19.4206809997559,332.804326295853,1,0.613763584946539
F1,Overall,ag,pfeiffer,prompt,10,4,0.623025327156343,19.5735213756561,331.982520580292,2,0.613763584946539
F1,Overall,ag,pfeiffer,prompt,10,4,0.706892466316602,19.5493147373199,331.59114575386,3,0.613763584946539
F1,Overall,ag,pfeiffer,prompt,10,4,0.55656558335087,19.7455811500549,332.271852731705,4,0.613763584946539
F1,Overall,ag,pfeiffer,prompt,10,4,0.563548288155348,19.7415332794189,331.396313667297,5,0.613763584946539
Precision,0,ag,pfeiffer,prompt,10,4,0.714660831509847,19.4206809997559,332.804326295853,1,0.689711264741765
Precision,0,ag,pfeiffer,prompt,10,4,0.74777183600713,19.5735213756561,331.982520580292,2,0.689711264741765
Precision,0,ag,pfeiffer,prompt,10,4,0.754775655264327,19.5493147373199,331.59114575386,3,0.689711264741765
Precision,0,ag,pfeiffer,prompt,10,4,0.658565268522148,19.7455811500549,332.271852731705,4,0.689711264741765
Precision,0,ag,pfeiffer,prompt,10,4,0.602884277172001,19.7415332794189,331.396313667297,5,0.689711264741765
Precision,1,ag,pfeiffer,prompt,10,4,0.867667121418827,19.4206809997559,332.804326295853,1,0.878813559322034
Precision,1,ag,pfeiffer,prompt,10,4,0.874493927125506,19.5735213756561,331.982520580292,2,0.878813559322034
Precision,1,ag,pfeiffer,prompt,10,4,0.916666666666667,19.5493147373199,331.59114575386,3,0.878813559322034
Precision,1,ag,pfeiffer,prompt,10,4,0.847665847665848,19.7455811500549,332.271852731705,4,0.878813559322034
Precision,1,ag,pfeiffer,prompt,10,4,0.83905325443787,19.7415332794189,331.396313667297,5,0.878813559322034
Precision,2,ag,pfeiffer,prompt,10,4,0.485060147458285,19.4206809997559,332.804326295853,1,0.522253129346314
Precision,2,ag,pfeiffer,prompt,10,4,0.516192994051553,19.5735213756561,331.982520580292,2,0.522253129346314
Precision,2,ag,pfeiffer,prompt,10,4,0.580717488789238,19.5493147373199,331.59114575386,3,0.522253129346314
Precision,2,ag,pfeiffer,prompt,10,4,0.486856319769536,19.7455811500549,332.271852731705,4,0.522253129346314
Precision,2,ag,pfeiffer,prompt,10,4,0.505954406260633,19.7415332794189,331.396313667297,5,0.522253129346314
Precision,3,ag,pfeiffer,prompt,10,4,0.354114713216958,19.4206809997559,332.804326295853,1,0.515207373271889
Precision,3,ag,pfeiffer,prompt,10,4,0.456367924528302,19.5735213756561,331.982520580292,2,0.515207373271889
Precision,3,ag,pfeiffer,prompt,10,4,0.690869086908691,19.5493147373199,331.59114575386,3,0.515207373271889
Precision,3,ag,pfeiffer,prompt,10,4,0.443072702331962,19.7455811500549,332.271852731705,4,0.515207373271889
Precision,3,ag,pfeiffer,prompt,10,4,0.590955806783145,19.7415332794189,331.396313667297,5,0.515207373271889
Recall,0,ag,pfeiffer,prompt,10,4,0.859473684210526,19.4206809997559,332.804326295853,1,0.892631578947368
Recall,0,ag,pfeiffer,prompt,10,4,0.883157894736842,19.5735213756561,331.982520580292,2,0.892631578947368
Recall,0,ag,pfeiffer,prompt,10,4,0.89421052631579,19.5493147373199,331.59114575386,3,0.892631578947368
Recall,0,ag,pfeiffer,prompt,10,4,0.884210526315789,19.7455811500549,332.271852731705,4,0.892631578947368
Recall,0,ag,pfeiffer,prompt,10,4,0.902105263157895,19.7415332794189,331.396313667297,5,0.892631578947368
Recall,1,ag,pfeiffer,prompt,10,4,0.334736842105263,19.4206809997559,332.804326295853,1,0.545789473684211
Recall,1,ag,pfeiffer,prompt,10,4,0.682105263157895,19.5735213756561,331.982520580292,2,0.545789473684211
Recall,1,ag,pfeiffer,prompt,10,4,0.851052631578947,19.5493147373199,331.59114575386,3,0.545789473684211
Recall,1,ag,pfeiffer,prompt,10,4,0.363157894736842,19.7455811500549,332.271852731705,4,0.545789473684211
Recall,1,ag,pfeiffer,prompt,10,4,0.373157894736842,19.7415332794189,331.396313667297,5,0.545789473684211
Recall,2,ag,pfeiffer,prompt,10,4,0.657894736842105,19.4206809997559,332.804326295853,1,0.790526315789474
Recall,2,ag,pfeiffer,prompt,10,4,0.822105263157895,19.5735213756561,331.982520580292,2,0.790526315789474
Recall,2,ag,pfeiffer,prompt,10,4,0.817894736842105,19.5493147373199,331.59114575386,3,0.790526315789474
Recall,2,ag,pfeiffer,prompt,10,4,0.711578947368421,19.7455811500549,332.271852731705,4,0.790526315789474
Recall,2,ag,pfeiffer,prompt,10,4,0.782631578947369,19.7415332794189,331.396313667297,5,0.790526315789474
Recall,3,ag,pfeiffer,prompt,10,4,0.373684210526316,19.4206809997559,332.804326295853,1,0.29421052631579
Recall,3,ag,pfeiffer,prompt,10,4,0.203684210526316,19.5735213756561,331.982520580292,2,0.29421052631579
Recall,3,ag,pfeiffer,prompt,10,4,0.330526315789474,19.5493147373199,331.59114575386,3,0.29421052631579
Recall,3,ag,pfeiffer,prompt,10,4,0.34,19.7455811500549,332.271852731705,4,0.29421052631579
Recall,3,ag,pfeiffer,prompt,10,4,0.302631578947368,19.7415332794189,331.396313667297,5,0.29421052631579
Accuracy,Overall,ag,pfeiffer,prompt,10,5,0.714473684210526,19.4215204715729,332.662259578705,1,0.7275
Accuracy,Overall,ag,pfeiffer,prompt,10,5,0.709868421052632,19.4766621589661,333.041690826416,2,0.7275
Accuracy,Overall,ag,pfeiffer,prompt,10,5,0.719868421052632,19.5663123130798,333.594104528427,3,0.7275
Accuracy,Overall,ag,pfeiffer,prompt,10,5,0.723157894736842,19.531402349472,331.461413383484,4,0.7275
Accuracy,Overall,ag,pfeiffer,prompt,10,5,0.691973684210526,19.5758051872253,332.948840379715,5,0.7275
F1,0,ag,pfeiffer,prompt,10,5,0.643629807692308,19.4215204715729,332.662259578705,1,0.671503192106791
F1,0,ag,pfeiffer,prompt,10,5,0.682333425490738,19.4766621589661,333.041690826416,2,0.671503192106791
F1,0,ag,pfeiffer,prompt,10,5,0.680125106624964,19.5663123130798,333.594104528427,3,0.671503192106791
F1,0,ag,pfeiffer,prompt,10,5,0.6952636282395,19.531402349472,331.461413383484,4,0.671503192106791
F1,0,ag,pfeiffer,prompt,10,5,0.596200980392157,19.5758051872253,332.948840379715,5,0.671503192106791
F1,1,ag,pfeiffer,prompt,10,5,0.868203814403644,19.4215204715729,332.662259578705,1,0.895622895622896
F1,1,ag,pfeiffer,prompt,10,5,0.855228662976988,19.4766621589661,333.041690826416,2,0.895622895622896
F1,1,ag,pfeiffer,prompt,10,5,0.877262443438914,19.5663123130798,333.594104528427,3,0.895622895622896
F1,1,ag,pfeiffer,prompt,10,5,0.880067567567568,19.531402349472,331.461413383484,4,0.895622895622896
F1,1,ag,pfeiffer,prompt,10,5,0.890506860823299,19.5758051872253,332.948840379715,5,0.895622895622896
F1,2,ag,pfeiffer,prompt,10,5,0.636584378794011,19.4215204715729,332.662259578705,1,0.657467532467532
F1,2,ag,pfeiffer,prompt,10,5,0.643821810118928,19.4766621589661,333.041690826416,2,0.657467532467532
F1,2,ag,pfeiffer,prompt,10,5,0.648405560098119,19.5663123130798,333.594104528427,3,0.657467532467532
F1,2,ag,pfeiffer,prompt,10,5,0.628797336662505,19.531402349472,331.461413383484,4,0.657467532467532
F1,2,ag,pfeiffer,prompt,10,5,0.629341431011577,19.5758051872253,332.948840379715,5,0.657467532467532
F1,3,ag,pfeiffer,prompt,10,5,0.738074334211296,19.4215204715729,332.662259578705,1,0.708767627222563
F1,3,ag,pfeiffer,prompt,10,5,0.6873628096582,19.4766621589661,333.041690826416,2,0.708767627222563
F1,3,ag,pfeiffer,prompt,10,5,0.699231950844854,19.5663123130798,333.594104528427,3,0.708767627222563
F1,3,ag,pfeiffer,prompt,10,5,0.720229555236729,19.531402349472,331.461413383484,4,0.708767627222563
F1,3,ag,pfeiffer,prompt,10,5,0.670542635658915,19.5758051872253,332.948840379715,5,0.708767627222563
F1,Overall,ag,pfeiffer,prompt,10,5,0.721623083775315,19.4215204715729,332.662259578705,1,0.733340311854945
F1,Overall,ag,pfeiffer,prompt,10,5,0.717186677061213,19.4766621589661,333.041690826416,2,0.733340311854945
F1,Overall,ag,pfeiffer,prompt,10,5,0.726256265251713,19.5663123130798,333.594104528427,3,0.733340311854945
F1,Overall,ag,pfeiffer,prompt,10,5,0.731089521926575,19.531402349472,331.461413383484,4,0.733340311854945
F1,Overall,ag,pfeiffer,prompt,10,5,0.696647976971487,19.5758051872253,332.948840379715,5,0.733340311854945
Precision,0,ag,pfeiffer,prompt,10,5,0.75,19.4215204715729,332.662259578705,1,0.748382923673997
Precision,0,ag,pfeiffer,prompt,10,5,0.71869539895166,19.4766621589661,333.041690826416,2,0.748382923673997
Precision,0,ag,pfeiffer,prompt,10,5,0.739641311069883,19.5663123130798,333.594104528427,3,0.748382923673997
Precision,0,ag,pfeiffer,prompt,10,5,0.800960878517502,19.531402349472,331.461413383484,4,0.748382923673997
Precision,0,ag,pfeiffer,prompt,10,5,0.713343108504399,19.5758051872253,332.948840379715,5,0.748382923673997
Precision,1,ag,pfeiffer,prompt,10,5,0.945443273403596,19.4215204715729,332.662259578705,1,0.959134615384615
Precision,1,ag,pfeiffer,prompt,10,5,0.957599478147423,19.4766621589661,333.041690826416,2,0.959134615384615
Precision,1,ag,pfeiffer,prompt,10,5,0.948044009779951,19.5663123130798,333.594104528427,3,0.959134615384615
Precision,1,ag,pfeiffer,prompt,10,5,0.946125907990315,19.531402349472,331.461413383484,4,0.959134615384615
Precision,1,ag,pfeiffer,prompt,10,5,0.951526032315978,19.5758051872253,332.948840379715,5,0.959134615384615
Precision,2,ag,pfeiffer,prompt,10,5,0.517094017094017,19.4215204715729,332.662259578705,1,0.535006605019815
Precision,2,ag,pfeiffer,prompt,10,5,0.52172492649461,19.4766621589661,333.041690826416,2,0.535006605019815
Precision,2,ag,pfeiffer,prompt,10,5,0.530080213903743,19.5663123130798,333.594104528427,3,0.535006605019815
Precision,2,ag,pfeiffer,prompt,10,5,0.519958706125258,19.531402349472,331.461413383484,4,0.535006605019815
Precision,2,ag,pfeiffer,prompt,10,5,0.492134164440487,19.5758051872253,332.948840379715,5,0.535006605019815
Precision,3,ag,pfeiffer,prompt,10,5,0.831245880026368,19.4215204715729,332.662259578705,1,0.848751835535977
Precision,3,ag,pfeiffer,prompt,10,5,0.850271528316524,19.4766621589661,333.041690826416,2,0.848751835535977
Precision,3,ag,pfeiffer,prompt,10,5,0.839852398523985,19.5663123130798,333.594104528427,3,0.848751835535977
Precision,3,ag,pfeiffer,prompt,10,5,0.791798107255521,19.531402349472,331.461413383484,4,0.848751835535977
Precision,3,ag,pfeiffer,prompt,10,5,0.867892976588629,19.5758051872253,332.948840379715,5,0.848751835535977
Recall,0,ag,pfeiffer,prompt,10,5,0.563684210526316,19.4215204715729,332.662259578705,1,0.608947368421053
Recall,0,ag,pfeiffer,prompt,10,5,0.649473684210526,19.4766621589661,333.041690826416,2,0.608947368421053
Recall,0,ag,pfeiffer,prompt,10,5,0.629473684210526,19.5663123130798,333.594104528427,3,0.608947368421053
Recall,0,ag,pfeiffer,prompt,10,5,0.61421052631579,19.531402349472,331.461413383484,4,0.608947368421053
Recall,0,ag,pfeiffer,prompt,10,5,0.512105263157895,19.5758051872253,332.948840379715,5,0.608947368421053
Recall,1,ag,pfeiffer,prompt,10,5,0.802631578947369,19.4215204715729,332.662259578705,1,0.84
Recall,1,ag,pfeiffer,prompt,10,5,0.772631578947368,19.4766621589661,333.041690826416,2,0.84
Recall,1,ag,pfeiffer,prompt,10,5,0.816315789473684,19.5663123130798,333.594104528427,3,0.84
Recall,1,ag,pfeiffer,prompt,10,5,0.822631578947368,19.531402349472,331.461413383484,4,0.84
Recall,1,ag,pfeiffer,prompt,10,5,0.836842105263158,19.5758051872253,332.948840379715,5,0.84
Recall,2,ag,pfeiffer,prompt,10,5,0.827894736842105,19.4215204715729,332.662259578705,1,0.852631578947369
Recall,2,ag,pfeiffer,prompt,10,5,0.840526315789474,19.4766621589661,333.041690826416,2,0.852631578947369
Recall,2,ag,pfeiffer,prompt,10,5,0.834736842105263,19.5663123130798,333.594104528427,3,0.852631578947369
Recall,2,ag,pfeiffer,prompt,10,5,0.795263157894737,19.531402349472,331.461413383484,4,0.852631578947369
Recall,2,ag,pfeiffer,prompt,10,5,0.872631578947368,19.5758051872253,332.948840379715,5,0.852631578947369
Recall,3,ag,pfeiffer,prompt,10,5,0.663684210526316,19.4215204715729,332.662259578705,1,0.608421052631579
Recall,3,ag,pfeiffer,prompt,10,5,0.576842105263158,19.4766621589661,333.041690826416,2,0.608421052631579
Recall,3,ag,pfeiffer,prompt,10,5,0.598947368421053,19.5663123130798,333.594104528427,3,0.608421052631579
Recall,3,ag,pfeiffer,prompt,10,5,0.660526315789474,19.531402349472,331.461413383484,4,0.608421052631579
Recall,3,ag,pfeiffer,prompt,10,5,0.546315789473684,19.5758051872253,332.948840379715,5,0.608421052631579
Accuracy,Overall,ag,pfeiffer,prompt,100,1,0.881447368421053,194.754198551178,333.039517641068,1,0.884736842105263
Accuracy,Overall,ag,pfeiffer,prompt,100,1,0.882631578947368,194.749074459076,332.57332444191,2,0.884736842105263
Accuracy,Overall,ag,pfeiffer,prompt,100,1,0.881973684210526,195.233417987824,333.268679857254,3,0.884736842105263
Accuracy,Overall,ag,pfeiffer,prompt,100,1,0.885526315789474,195.091105699539,333.035009860992,4,0.884736842105263
Accuracy,Overall,ag,pfeiffer,prompt,100,1,0.883289473684211,195.116338014603,331.965911865234,5,0.884736842105263
F1,0,ag,pfeiffer,prompt,100,1,0.882337317397079,194.754198551178,333.039517641068,1,0.885017421602787
F1,0,ag,pfeiffer,prompt,100,1,0.882112714402396,194.749074459076,332.57332444191,2,0.885017421602787
F1,0,ag,pfeiffer,prompt,100,1,0.881382978723404,195.233417987824,333.268679857254,3,0.885017421602787
F1,0,ag,pfeiffer,prompt,100,1,0.883243243243243,195.091105699539,333.035009860992,4,0.885017421602787
F1,0,ag,pfeiffer,prompt,100,1,0.88113764421787,195.116338014603,331.965911865234,5,0.885017421602787
F1,1,ag,pfeiffer,prompt,100,1,0.968196037539103,194.754198551178,333.039517641068,1,0.968229166666667
