measure,label,dataset,arch,pvp,nshot,sample,value,time_train,time_test,run,majority
Recall,3,yelp,ia3,qa,100,1,0.5671,196.167885303497,1754.89334154129,1,0.5836
Recall,3,yelp,ia3,qa,100,1,0.5909,196.845718622208,1744.25740456581,2,0.5836
Recall,3,yelp,ia3,qa,100,1,0.5902,196.303191184998,1750.48124241829,3,0.5836
Recall,3,yelp,ia3,qa,100,1,0.6114,196.823940992355,1751.6886985302,4,0.5836
Recall,3,yelp,ia3,qa,100,1,0.5622,196.652099132538,1745.80510210991,5,0.5836
Recall,4,yelp,ia3,qa,100,1,0.7339,196.167885303497,1754.89334154129,1,0.7169
Recall,4,yelp,ia3,qa,100,1,0.7029,196.845718622208,1744.25740456581,2,0.7169
Recall,4,yelp,ia3,qa,100,1,0.7044,196.303191184998,1750.48124241829,3,0.7169
Recall,4,yelp,ia3,qa,100,1,0.7046,196.823940992355,1751.6886985302,4,0.7169
Recall,4,yelp,ia3,qa,100,1,0.7387,196.652099132538,1745.80510210991,5,0.7169
Accuracy,Overall,yelp,ia3,qa,100,2,0.63534,195.191559553146,1757.89035367966,1,0.63224
Accuracy,Overall,yelp,ia3,qa,100,2,0.6307,194.959520101547,1755.40167593956,2,0.63224
Accuracy,Overall,yelp,ia3,qa,100,2,0.63112,195.29879450798,1762.86723017693,3,0.63224
Accuracy,Overall,yelp,ia3,qa,100,2,0.62758,195.280526638031,1758.03738999367,4,0.63224
Accuracy,Overall,yelp,ia3,qa,100,2,0.63376,195.402269601822,1756.623005867,5,0.63224
F1,0,yelp,ia3,qa,100,2,0.751024123805189,195.191559553146,1757.89035367966,1,0.74383477188656
F1,0,yelp,ia3,qa,100,2,0.733735961008688,194.959520101547,1755.40167593956,2,0.74383477188656
F1,0,yelp,ia3,qa,100,2,0.741700655686922,195.29879450798,1762.86723017693,3,0.74383477188656
F1,0,yelp,ia3,qa,100,2,0.742295621752328,195.280526638031,1758.03738999367,4,0.74383477188656
F1,0,yelp,ia3,qa,100,2,0.746910755148742,195.402269601822,1756.623005867,5,0.74383477188656
F1,1,yelp,ia3,qa,100,2,0.559193156616327,195.191559553146,1757.89035367966,1,0.56770433982518
F1,1,yelp,ia3,qa,100,2,0.570832298136646,194.959520101547,1755.40167593956,2,0.56770433982518
F1,1,yelp,ia3,qa,100,2,0.572496716176619,195.29879450798,1762.86723017693,3,0.56770433982518
F1,1,yelp,ia3,qa,100,2,0.568009817958683,195.280526638031,1758.03738999367,4,0.56770433982518
F1,1,yelp,ia3,qa,100,2,0.570335611547486,195.402269601822,1756.623005867,5,0.56770433982518
F1,2,yelp,ia3,qa,100,2,0.576845298281092,195.191559553146,1757.89035367966,1,0.573937153419593
F1,2,yelp,ia3,qa,100,2,0.583883485360077,194.959520101547,1755.40167593956,2,0.573937153419593
F1,2,yelp,ia3,qa,100,2,0.573389760528489,195.29879450798,1762.86723017693,3,0.573937153419593
F1,2,yelp,ia3,qa,100,2,0.557966457023061,195.280526638031,1758.03738999367,4,0.573937153419593
F1,2,yelp,ia3,qa,100,2,0.570922908750195,195.402269601822,1756.623005867,5,0.573937153419593
F1,3,yelp,ia3,qa,100,2,0.55014469613811,195.191559553146,1757.89035367966,1,0.527482872234716
F1,3,yelp,ia3,qa,100,2,0.518678006243945,194.959520101547,1755.40167593956,2,0.527482872234716
F1,3,yelp,ia3,qa,100,2,0.513905293675507,195.29879450798,1762.86723017693,3,0.527482872234716
F1,3,yelp,ia3,qa,100,2,0.526202661207779,195.280526638031,1758.03738999367,4,0.527482872234716
F1,3,yelp,ia3,qa,100,2,0.53013926418624,195.402269601822,1756.623005867,5,0.527482872234716
F1,4,yelp,ia3,qa,100,2,0.729398611822798,195.191559553146,1757.89035367966,1,0.731855559528066
F1,4,yelp,ia3,qa,100,2,0.73124280272832,194.959520101547,1755.40167593956,2,0.731855559528066
F1,4,yelp,ia3,qa,100,2,0.732734836873221,195.29879450798,1762.86723017693,3,0.731855559528066
F1,4,yelp,ia3,qa,100,2,0.727833117434225,195.280526638031,1758.03738999367,4,0.731855559528066
F1,4,yelp,ia3,qa,100,2,0.733411152015803,195.402269601822,1756.623005867,5,0.731855559528066
F1,Overall,yelp,ia3,qa,100,2,0.633321177332703,195.191559553146,1757.89035367966,1,0.628962939378823
F1,Overall,yelp,ia3,qa,100,2,0.627674510695535,194.959520101547,1755.40167593956,2,0.628962939378823
F1,Overall,yelp,ia3,qa,100,2,0.626845452588152,195.29879450798,1762.86723017693,3,0.628962939378823
F1,Overall,yelp,ia3,qa,100,2,0.624461535075215,195.280526638031,1758.03738999367,4,0.628962939378823
F1,Overall,yelp,ia3,qa,100,2,0.630343938329693,195.402269601822,1756.623005867,5,0.628962939378823
Precision,0,yelp,ia3,qa,100,2,0.759746239639824,195.191559553146,1757.89035367966,1,0.764898562975486
Precision,0,yelp,ia3,qa,100,2,0.780193780982425,194.959520101547,1755.40167593956,2,0.764898562975486
Precision,0,yelp,ia3,qa,100,2,0.766677340164372,195.29879450798,1762.86723017693,3,0.764898562975486
Precision,0,yelp,ia3,qa,100,2,0.764437851011974,195.280526638031,1758.03738999367,4,0.764898562975486
Precision,0,yelp,ia3,qa,100,2,0.759855147439214,195.402269601822,1756.623005867,5,0.764898562975486
Precision,1,yelp,ia3,qa,100,2,0.592414410382636,195.191559553146,1757.89035367966,1,0.580675520234236
Precision,1,yelp,ia3,qa,100,2,0.567308641975309,194.959520101547,1755.40167593956,2,0.580675520234236
Precision,1,yelp,ia3,qa,100,2,0.578517459669185,195.29879450798,1762.86723017693,3,0.580675520234236
Precision,1,yelp,ia3,qa,100,2,0.581205525324404,195.280526638031,1758.03738999367,4,0.580675520234236
Precision,1,yelp,ia3,qa,100,2,0.582032063293775,195.402269601822,1756.623005867,5,0.580675520234236
Precision,2,yelp,ia3,qa,100,2,0.583333333333333,195.191559553146,1757.89035367966,1,0.589805825242718
Precision,2,yelp,ia3,qa,100,2,0.588540079244133,194.959520101547,1755.40167593956,2,0.589805825242718
Precision,2,yelp,ia3,qa,100,2,0.592470136518771,195.29879450798,1762.86723017693,3,0.589805825242718
Precision,2,yelp,ia3,qa,100,2,0.586233480176212,195.280526638031,1758.03738999367,4,0.589805825242718
Precision,2,yelp,ia3,qa,100,2,0.595375094995115,195.402269601822,1756.623005867,5,0.589805825242718
Precision,3,yelp,ia3,qa,100,2,0.548994224258116,195.191559553146,1757.89035367966,1,0.552899901326609
Precision,3,yelp,ia3,qa,100,2,0.561669386803451,194.959520101547,1755.40167593956,2,0.552899901326609
Precision,3,yelp,ia3,qa,100,2,0.554834222119175,195.29879450798,1762.86723017693,3,0.552899901326609
Precision,3,yelp,ia3,qa,100,2,0.538888888888889,195.280526638031,1758.03738999367,4,0.552899901326609
Precision,3,yelp,ia3,qa,100,2,0.551817395067071,195.402269601822,1756.623005867,5,0.552899901326609
Precision,4,yelp,ia3,qa,100,2,0.682741780762187,195.191559553146,1757.89035367966,1,0.661603102779573
Precision,4,yelp,ia3,qa,100,2,0.656304658928288,194.959520101547,1755.40167593956,2,0.661603102779573
Precision,4,yelp,ia3,qa,100,2,0.651811453058044,195.29879450798,1762.86723017693,3,0.661603102779573
Precision,4,yelp,ia3,qa,100,2,0.657705659158796,195.280526638031,1758.03738999367,4,0.661603102779573
Precision,4,yelp,ia3,qa,100,2,0.665471728857748,195.402269601822,1756.623005867,5,0.661603102779573
Recall,0,yelp,ia3,qa,100,2,0.7425,195.191559553146,1757.89035367966,1,0.7239
Recall,0,yelp,ia3,qa,100,2,0.6925,194.959520101547,1755.40167593956,2,0.7239
Recall,0,yelp,ia3,qa,100,2,0.7183,195.29879450798,1762.86723017693,3,0.7239
Recall,0,yelp,ia3,qa,100,2,0.7214,195.280526638031,1758.03738999367,4,0.7239
Recall,0,yelp,ia3,qa,100,2,0.7344,195.402269601822,1756.623005867,5,0.7239
Recall,1,yelp,ia3,qa,100,2,0.5295,195.191559553146,1757.89035367966,1,0.5553
Recall,1,yelp,ia3,qa,100,2,0.5744,194.959520101547,1755.40167593956,2,0.5553
Recall,1,yelp,ia3,qa,100,2,0.5666,195.29879450798,1762.86723017693,3,0.5553
Recall,1,yelp,ia3,qa,100,2,0.5554,195.280526638031,1758.03738999367,4,0.5553
Recall,1,yelp,ia3,qa,100,2,0.5591,195.402269601822,1756.623005867,5,0.5553
Recall,2,yelp,ia3,qa,100,2,0.5705,195.191559553146,1757.89035367966,1,0.5589
Recall,2,yelp,ia3,qa,100,2,0.5793,194.959520101547,1755.40167593956,2,0.5589
Recall,2,yelp,ia3,qa,100,2,0.5555,195.29879450798,1762.86723017693,3,0.5589
Recall,2,yelp,ia3,qa,100,2,0.5323,195.280526638031,1758.03738999367,4,0.5589
Recall,2,yelp,ia3,qa,100,2,0.5484,195.402269601822,1756.623005867,5,0.5589
Recall,3,yelp,ia3,qa,100,2,0.5513,195.191559553146,1757.89035367966,1,0.5043
Recall,3,yelp,ia3,qa,100,2,0.4818,194.959520101547,1755.40167593956,2,0.5043
Recall,3,yelp,ia3,qa,100,2,0.4786,195.29879450798,1762.86723017693,3,0.5043
Recall,3,yelp,ia3,qa,100,2,0.5141,195.280526638031,1758.03738999367,4,0.5043
Recall,3,yelp,ia3,qa,100,2,0.5101,195.402269601822,1756.623005867,5,0.5043
Recall,4,yelp,ia3,qa,100,2,0.7829,195.191559553146,1757.89035367966,1,0.8188
Recall,4,yelp,ia3,qa,100,2,0.8255,194.959520101547,1755.40167593956,2,0.8188
Recall,4,yelp,ia3,qa,100,2,0.8366,195.29879450798,1762.86723017693,3,0.8188
Recall,4,yelp,ia3,qa,100,2,0.8147,195.280526638031,1758.03738999367,4,0.8188
Recall,4,yelp,ia3,qa,100,2,0.8168,195.402269601822,1756.623005867,5,0.8188
Accuracy,Overall,yelp,ia3,qa,100,3,0.60908,195.676534891129,1748.13765001297,1,0.61528
Accuracy,Overall,yelp,ia3,qa,100,3,0.6119,196.087468624115,1748.85849571228,2,0.61528
Accuracy,Overall,yelp,ia3,qa,100,3,0.6237,195.777599334717,1750.5956401825,3,0.61528
Accuracy,Overall,yelp,ia3,qa,100,3,0.60902,195.757984399796,1749.18162035942,4,0.61528
Accuracy,Overall,yelp,ia3,qa,100,3,0.61944,195.664017677307,1749.27406334877,5,0.61528
F1,0,yelp,ia3,qa,100,3,0.756173664972809,195.676534891129,1748.13765001297,1,0.756500335645558
F1,0,yelp,ia3,qa,100,3,0.754518538159,196.087468624115,1748.85849571228,2,0.756500335645558
F1,0,yelp,ia3,qa,100,3,0.761021100226074,195.777599334717,1750.5956401825,3,0.756500335645558
F1,0,yelp,ia3,qa,100,3,0.752640883025051,195.757984399796,1749.18162035942,4,0.756500335645558
F1,0,yelp,ia3,qa,100,3,0.757643413678407,195.664017677307,1749.27406334877,5,0.756500335645558
F1,1,yelp,ia3,qa,100,3,0.524407409492709,195.676534891129,1748.13765001297,1,0.527229941730166
F1,1,yelp,ia3,qa,100,3,0.512923376697805,196.087468624115,1748.85849571228,2,0.527229941730166
F1,1,yelp,ia3,qa,100,3,0.5670183462398,195.777599334717,1750.5956401825,3,0.527229941730166
F1,1,yelp,ia3,qa,100,3,0.496492688146475,195.757984399796,1749.18162035942,4,0.527229941730166
F1,1,yelp,ia3,qa,100,3,0.542053016253954,195.664017677307,1749.27406334877,5,0.527229941730166
F1,2,yelp,ia3,qa,100,3,0.578162382285569,195.676534891129,1748.13765001297,1,0.580530433898994
F1,2,yelp,ia3,qa,100,3,0.582731268630324,196.087468624115,1748.85849571228,2,0.580530433898994
F1,2,yelp,ia3,qa,100,3,0.57241557102346,195.777599334717,1750.5956401825,3,0.580530433898994
F1,2,yelp,ia3,qa,100,3,0.579274505808029,195.757984399796,1749.18162035942,4,0.580530433898994
F1,2,yelp,ia3,qa,100,3,0.580507397427424,195.664017677307,1749.27406334877,5,0.580530433898994
F1,3,yelp,ia3,qa,100,3,0.49824525710798,195.676534891129,1748.13765001297,1,0.505132416341614
F1,3,yelp,ia3,qa,100,3,0.486937128292269,196.087468624115,1748.85849571228,2,0.505132416341614
F1,3,yelp,ia3,qa,100,3,0.522559598494354,195.777599334717,1750.5956401825,3,0.505132416341614
F1,3,yelp,ia3,qa,100,3,0.510683012259194,195.757984399796,1749.18162035942,4,0.505132416341614
F1,3,yelp,ia3,qa,100,3,0.508273622351668,195.664017677307,1749.27406334877,5,0.505132416341614
F1,4,yelp,ia3,qa,100,3,0.657397921849846,195.676534891129,1748.13765001297,1,0.675645559808149
F1,4,yelp,ia3,qa,100,3,0.679062778795136,196.087468624115,1748.85849571228,2,0.675645559808149
F1,4,yelp,ia3,qa,100,3,0.68233780373138,195.777599334717,1750.5956401825,3,0.675645559808149
F1,4,yelp,ia3,qa,100,3,0.663557824464952,195.757984399796,1749.18162035942,4,0.675645559808149
F1,4,yelp,ia3,qa,100,3,0.682775652510774,195.664017677307,1749.27406334877,5,0.675645559808149
F1,Overall,yelp,ia3,qa,100,3,0.602877327141783,195.676534891129,1748.13765001297,1,0.609007737484896
F1,Overall,yelp,ia3,qa,100,3,0.603234618114907,196.087468624115,1748.85849571228,2,0.609007737484896
F1,Overall,yelp,ia3,qa,100,3,0.621070483943014,195.777599334717,1750.5956401825,3,0.609007737484896
F1,Overall,yelp,ia3,qa,100,3,0.60052978274074,195.757984399796,1749.18162035942,4,0.609007737484896
F1,Overall,yelp,ia3,qa,100,3,0.614250620444445,195.664017677307,1749.27406334877,5,0.609007737484896
Precision,0,yelp,ia3,qa,100,3,0.682161814379926,195.676534891129,1748.13765001297,1,0.684649655731065
Precision,0,yelp,ia3,qa,100,3,0.675983846702035,196.087468624115,1748.85849571228,2,0.684649655731065
Precision,0,yelp,ia3,qa,100,3,0.719284188034188,195.777599334717,1750.5956401825,3,0.684649655731065
Precision,0,yelp,ia3,qa,100,3,0.661562950049269,195.757984399796,1749.18162035942,4,0.684649655731065
Precision,0,yelp,ia3,qa,100,3,0.695906922239893,195.664017677307,1749.27406334877,5,0.684649655731065
Precision,1,yelp,ia3,qa,100,3,0.600051539750032,195.676534891129,1748.13765001297,1,0.599515800203874
Precision,1,yelp,ia3,qa,100,3,0.60075177876225,196.087468624115,1748.85849571228,2,0.599515800203874
Precision,1,yelp,ia3,qa,100,3,0.59030407964506,195.777599334717,1750.5956401825,3,0.599515800203874
Precision,1,yelp,ia3,qa,100,3,0.612137203166227,195.757984399796,1749.18162035942,4,0.599515800203874
Precision,1,yelp,ia3,qa,100,3,0.596232301415887,195.664017677307,1749.27406334877,5,0.599515800203874
Precision,2,yelp,ia3,qa,100,3,0.588802488335925,195.676534891129,1748.13765001297,1,0.590064036356125
Precision,2,yelp,ia3,qa,100,3,0.588890023486164,196.087468624115,1748.85849571228,2,0.590064036356125
Precision,2,yelp,ia3,qa,100,3,0.59084619478446,195.777599334717,1750.5956401825,3,0.590064036356125
Precision,2,yelp,ia3,qa,100,3,0.590465309513918,195.757984399796,1749.18162035942,4,0.590064036356125
Precision,2,yelp,ia3,qa,100,3,0.590443686006826,195.664017677307,1749.27406334877,5,0.590064036356125
Precision,3,yelp,ia3,qa,100,3,0.506986854362902,195.676534891129,1748.13765001297,1,0.518873892872206
Precision,3,yelp,ia3,qa,100,3,0.519134963768116,196.087468624115,1748.85849571228,2,0.518873892872206
Precision,3,yelp,ia3,qa,100,3,0.524534005037783,195.777599334717,1750.5956401825,3,0.518873892872206
Precision,3,yelp,ia3,qa,100,3,0.51106659989985,195.757984399796,1749.18162035942,4,0.518873892872206
Precision,3,yelp,ia3,qa,100,3,0.524523885519736,195.664017677307,1749.27406334877,5,0.518873892872206
Precision,4,yelp,ia3,qa,100,3,0.641775407181636,195.676534891129,1748.13765001297,1,0.655295554929048
Precision,4,yelp,ia3,qa,100,3,0.640081437549792,196.087468624115,1748.85849571228,2,0.655295554929048
Precision,4,yelp,ia3,qa,100,3,0.675418830214559,195.777599334717,1750.5956401825,3,0.655295554929048
Precision,4,yelp,ia3,qa,100,3,0.651658310836869,195.757984399796,1749.18162035942,4,0.655295554929048
Precision,4,yelp,ia3,qa,100,3,0.661909679842268,195.664017677307,1749.27406334877,5,0.655295554929048
Recall,0,yelp,ia3,qa,100,3,0.8482,195.676534891129,1748.13765001297,1,0.8452
Recall,0,yelp,ia3,qa,100,3,0.8537,196.087468624115,1748.85849571228,2,0.8452
Recall,0,yelp,ia3,qa,100,3,0.8079,195.777599334717,1750.5956401825,3,0.8452
Recall,0,yelp,ia3,qa,100,3,0.8728,195.757984399796,1749.18162035942,4,0.8452
Recall,0,yelp,ia3,qa,100,3,0.8314,195.664017677307,1749.27406334877,5,0.8452
Recall,1,yelp,ia3,qa,100,3,0.4657,195.676534891129,1748.13765001297,1,0.4705
Recall,1,yelp,ia3,qa,100,3,0.4475,196.087468624115,1748.85849571228,2,0.4705
Recall,1,yelp,ia3,qa,100,3,0.5455,195.777599334717,1750.5956401825,3,0.4705
Recall,1,yelp,ia3,qa,100,3,0.4176,195.757984399796,1749.18162035942,4,0.4705
Recall,1,yelp,ia3,qa,100,3,0.4969,195.664017677307,1749.27406334877,5,0.4705
Recall,2,yelp,ia3,qa,100,3,0.5679,195.676534891129,1748.13765001297,1,0.5713
Recall,2,yelp,ia3,qa,100,3,0.5767,196.087468624115,1748.85849571228,2,0.5713
Recall,2,yelp,ia3,qa,100,3,0.5551,195.777599334717,1750.5956401825,3,0.5713
Recall,2,yelp,ia3,qa,100,3,0.5685,195.757984399796,1749.18162035942,4,0.5713
Recall,2,yelp,ia3,qa,100,3,0.5709,195.664017677307,1749.27406334877,5,0.5713
Recall,3,yelp,ia3,qa,100,3,0.4898,195.676534891129,1748.13765001297,1,0.4921
Recall,3,yelp,ia3,qa,100,3,0.4585,196.087468624115,1748.85849571228,2,0.4921
Recall,3,yelp,ia3,qa,100,3,0.5206,195.777599334717,1750.5956401825,3,0.4921
Recall,3,yelp,ia3,qa,100,3,0.5103,195.757984399796,1749.18162035942,4,0.4921
Recall,3,yelp,ia3,qa,100,3,0.493,195.664017677307,1749.27406334877,5,0.4921
Recall,4,yelp,ia3,qa,100,3,0.6738,195.676534891129,1748.13765001297,1,0.6973
Recall,4,yelp,ia3,qa,100,3,0.7231,196.087468624115,1748.85849571228,2,0.6973
Recall,4,yelp,ia3,qa,100,3,0.6894,195.777599334717,1750.5956401825,3,0.6973
Recall,4,yelp,ia3,qa,100,3,0.6759,195.757984399796,1749.18162035942,4,0.6973
Recall,4,yelp,ia3,qa,100,3,0.705,195.664017677307,1749.27406334877,5,0.6973
Accuracy,Overall,yelp,ia3,qa,100,4,0.63224,195.773609161377,1741.89238739014,1,0.62994
Accuracy,Overall,yelp,ia3,qa,100,4,0.6299,196.011890172958,1751.62650227547,2,0.62994
Accuracy,Overall,yelp,ia3,qa,100,4,0.62636,195.309725522995,1749.48932242394,3,0.62994
Accuracy,Overall,yelp,ia3,qa,100,4,0.63002,196.518500804901,1750.60128092766,4,0.62994
Accuracy,Overall,yelp,ia3,qa,100,4,0.631,195.966174602509,1746.30586218834,5,0.62994
F1,0,yelp,ia3,qa,100,4,0.753296035027974,195.773609161377,1741.89238739014,1,0.753177192384477
F1,0,yelp,ia3,qa,100,4,0.755138559752382,196.011890172958,1751.62650227547,2,0.753177192384477
F1,0,yelp,ia3,qa,100,4,0.746030951069264,195.309725522995,1749.48932242394,3,0.753177192384477
F1,0,yelp,ia3,qa,100,4,0.751555533780805,196.518500804901,1750.60128092766,4,0.753177192384477
F1,0,yelp,ia3,qa,100,4,0.753778458006505,195.966174602509,1746.30586218834,5,0.753177192384477
F1,1,yelp,ia3,qa,100,4,0.591072887137846,195.773609161377,1741.89238739014,1,0.591508892713712
F1,1,yelp,ia3,qa,100,4,0.589460488886746,196.011890172958,1751.62650227547,2,0.591508892713712
F1,1,yelp,ia3,qa,100,4,0.598772553181671,195.309725522995,1749.48932242394,3,0.591508892713712
F1,1,yelp,ia3,qa,100,4,0.594185055402974,196.518500804901,1750.60128092766,4,0.591508892713712
F1,1,yelp,ia3,qa,100,4,0.584368580651472,195.966174602509,1746.30586218834,5,0.591508892713712
F1,2,yelp,ia3,qa,100,4,0.537747737426968,195.773609161377,1741.89238739014,1,0.537199931899438
F1,2,yelp,ia3,qa,100,4,0.539303033720537,196.011890172958,1751.62650227547,2,0.537199931899438
F1,2,yelp,ia3,qa,100,4,0.542839825885724,195.309725522995,1749.48932242394,3,0.537199931899438
F1,2,yelp,ia3,qa,100,4,0.532117458132599,196.518500804901,1750.60128092766,4,0.537199931899438
F1,2,yelp,ia3,qa,100,4,0.541876378442572,195.966174602509,1746.30586218834,5,0.537199931899438
F1,3,yelp,ia3,qa,100,4,0.512714558169104,195.773609161377,1741.89238739014,1,0.491792405902835
F1,3,yelp,ia3,qa,100,4,0.484797486817009,196.011890172958,1751.62650227547,2,0.491792405902835
F1,3,yelp,ia3,qa,100,4,0.46316283435007,195.309725522995,1749.48932242394,3,0.491792405902835
F1,3,yelp,ia3,qa,100,4,0.500108365843086,196.518500804901,1750.60128092766,4,0.491792405902835
F1,3,yelp,ia3,qa,100,4,0.496369783295461,195.966174602509,1746.30586218834,5,0.491792405902835
F1,4,yelp,ia3,qa,100,4,0.734236254372589,195.773609161377,1741.89238739014,1,0.735339202032147
F1,4,yelp,ia3,qa,100,4,0.73599166015116,196.011890172958,1751.62650227547,2,0.735339202032147
F1,4,yelp,ia3,qa,100,4,0.734556442909562,195.309725522995,1749.48932242394,3,0.735339202032147
F1,4,yelp,ia3,qa,100,4,0.735462155099872,196.518500804901,1750.60128092766,4,0.735339202032147
F1,4,yelp,ia3,qa,100,4,0.735340314136126,195.966174602509,1746.30586218834,5,0.735339202032147
F1,Overall,yelp,ia3,qa,100,4,0.625813494426896,195.773609161377,1741.89238739014,1,0.621803524986522
F1,Overall,yelp,ia3,qa,100,4,0.620938245865567,196.011890172958,1751.62650227547,2,0.621803524986522
F1,Overall,yelp,ia3,qa,100,4,0.617072521479258,195.309725522995,1749.48932242394,3,0.621803524986522
F1,Overall,yelp,ia3,qa,100,4,0.622685713651867,196.518500804901,1750.60128092766,4,0.621803524986522
F1,Overall,yelp,ia3,qa,100,4,0.622346702906427,195.966174602509,1746.30586218834,5,0.621803524986522
Precision,0,yelp,ia3,qa,100,4,0.733491236380862,195.773609161377,1741.89238739014,1,0.733985005219702
Precision,0,yelp,ia3,qa,100,4,0.731197902032406,196.011890172958,1751.62650227547,2,0.733985005219702
Precision,0,yelp,ia3,qa,100,4,0.747265977726497,195.309725522995,1749.48932242394,3,0.733985005219702
Precision,0,yelp,ia3,qa,100,4,0.7367207761022,196.518500804901,1750.60128092766,4,0.733985005219702
Precision,0,yelp,ia3,qa,100,4,0.722405573890722,195.966174602509,1746.30586218834,5,0.733985005219702
Precision,1,yelp,ia3,qa,100,4,0.56885230740775,195.773609161377,1741.89238739014,1,0.566691095639428
Precision,1,yelp,ia3,qa,100,4,0.569127641746579,196.011890172958,1751.62650227547,2,0.566691095639428
Precision,1,yelp,ia3,qa,100,4,0.555907805672179,195.309725522995,1749.48932242394,3,0.566691095639428
Precision,1,yelp,ia3,qa,100,4,0.564310127720813,196.518500804901,1750.60128092766,4,0.566691095639428
Precision,1,yelp,ia3,qa,100,4,0.571893547769481,195.966174602509,1746.30586218834,5,0.566691095639428
Precision,2,yelp,ia3,qa,100,4,0.629391257709842,195.773609161377,1741.89238739014,1,0.621047106678914
Precision,2,yelp,ia3,qa,100,4,0.618308766485648,196.011890172958,1751.62650227547,2,0.621047106678914
Precision,2,yelp,ia3,qa,100,4,0.604491348631734,195.309725522995,1749.48932242394,3,0.621047106678914
Precision,2,yelp,ia3,qa,100,4,0.623856912318451,196.518500804901,1750.60128092766,4,0.621047106678914
Precision,2,yelp,ia3,qa,100,4,0.623584537290121,195.966174602509,1746.30586218834,5,0.621047106678914
Precision,3,yelp,ia3,qa,100,4,0.545178008111762,195.773609161377,1741.89238739014,1,0.549734338317064
Precision,3,yelp,ia3,qa,100,4,0.552133912599029,196.011890172958,1751.62650227547,2,0.549734338317064
Precision,3,yelp,ia3,qa,100,4,0.560158910329171,195.309725522995,1749.48932242394,3,0.549734338317064
Precision,3,yelp,ia3,qa,100,4,0.545766319772942,196.518500804901,1750.60128092766,4,0.549734338317064
Precision,3,yelp,ia3,qa,100,4,0.556757428820092,195.966174602509,1746.30586218834,5,0.549734338317064
Precision,4,yelp,ia3,qa,100,4,0.665636688892503,195.773609161377,1741.89238739014,1,0.654172835658069
Precision,4,yelp,ia3,qa,100,4,0.650591307018891,196.011890172958,1751.62650227547,2,0.654172835658069
Precision,4,yelp,ia3,qa,100,4,0.64625902012913,195.309725522995,1749.48932242394,3,0.654172835658069
Precision,4,yelp,ia3,qa,100,4,0.660068367914779,196.518500804901,1750.60128092766,4,0.654172835658069
Precision,4,yelp,ia3,qa,100,4,0.652244582043344,195.966174602509,1746.30586218834,5,0.654172835658069
Recall,0,yelp,ia3,qa,100,4,0.7742,195.773609161377,1741.89238739014,1,0.7734
Recall,0,yelp,ia3,qa,100,4,0.7807,196.011890172958,1751.62650227547,2,0.7734
Recall,0,yelp,ia3,qa,100,4,0.7448,195.309725522995,1749.48932242394,3,0.7734
Recall,0,yelp,ia3,qa,100,4,0.767,196.518500804901,1750.60128092766,4,0.7734
Recall,0,yelp,ia3,qa,100,4,0.788,195.966174602509,1746.30586218834,5,0.7734
Recall,1,yelp,ia3,qa,100,4,0.6151,195.773609161377,1741.89238739014,1,0.6186
Recall,1,yelp,ia3,qa,100,4,0.6113,196.011890172958,1751.62650227547,2,0.6186
Recall,1,yelp,ia3,qa,100,4,0.6488,195.309725522995,1749.48932242394,3,0.6186
Recall,1,yelp,ia3,qa,100,4,0.6274,196.518500804901,1750.60128092766,4,0.6186
Recall,1,yelp,ia3,qa,100,4,0.5974,195.966174602509,1746.30586218834,5,0.6186
Recall,2,yelp,ia3,qa,100,4,0.4694,195.773609161377,1741.89238739014,1,0.4733
Recall,2,yelp,ia3,qa,100,4,0.4782,196.011890172958,1751.62650227547,2,0.4733
Recall,2,yelp,ia3,qa,100,4,0.4926,195.309725522995,1749.48932242394,3,0.4733
Recall,2,yelp,ia3,qa,100,4,0.4639,196.518500804901,1750.60128092766,4,0.4733
Recall,2,yelp,ia3,qa,100,4,0.4791,195.966174602509,1746.30586218834,5,0.4733
Recall,3,yelp,ia3,qa,100,4,0.4839,195.773609161377,1741.89238739014,1,0.4449
Recall,3,yelp,ia3,qa,100,4,0.4321,196.011890172958,1751.62650227547,2,0.4449
Recall,3,yelp,ia3,qa,100,4,0.3948,195.309725522995,1749.48932242394,3,0.4449
Recall,3,yelp,ia3,qa,100,4,0.4615,196.518500804901,1750.60128092766,4,0.4449
Recall,3,yelp,ia3,qa,100,4,0.4478,195.966174602509,1746.30586218834,5,0.4449
Recall,4,yelp,ia3,qa,100,4,0.8186,195.773609161377,1741.89238739014,1,0.8395
Recall,4,yelp,ia3,qa,100,4,0.8472,196.011890172958,1751.62650227547,2,0.8395
Recall,4,yelp,ia3,qa,100,4,0.8508,195.309725522995,1749.48932242394,3,0.8395
Recall,4,yelp,ia3,qa,100,4,0.8303,196.518500804901,1750.60128092766,4,0.8395
Recall,4,yelp,ia3,qa,100,4,0.8427,195.966174602509,1746.30586218834,5,0.8395
Accuracy,Overall,yelp,ia3,qa,100,5,0.63404,195.757256031036,1748.88133573532,1,0.63186
Accuracy,Overall,yelp,ia3,qa,100,5,0.62796,196.445633649826,1748.92307806015,2,0.63186
Accuracy,Overall,yelp,ia3,qa,100,5,0.62932,196.365135669708,1742.34030151367,3,0.63186
Accuracy,Overall,yelp,ia3,qa,100,5,0.6313,196.669230937958,1744.1232881546,4,0.63186
Accuracy,Overall,yelp,ia3,qa,100,5,0.63246,196.862196207047,1746.77541565895,5,0.63186
