measure,label,model,dataset,arch,pvp,sampling,nshot,sample,value,time_train,time_test,run,majority
Precision,claimagainst,xlmroberta-large,ukraine,full10,prompt,equal,10,2,0.292598967297762,16.392989397049,52.0510926246643,4,0.4375
Precision,claimagainst,xlmroberta-large,ukraine,full10,prompt,equal,10,2,0,16.3602545261383,51.7595095634461,5,0.4375
Precision,claimfor,xlmroberta-large,ukraine,full10,prompt,equal,10,2,0.382352941176471,16.3872721195221,52.0044193267822,1,0.727272727272727
Precision,claimfor,xlmroberta-large,ukraine,full10,prompt,equal,10,2,0.761904761904762,16.3247423171997,51.9670639038086,2,0.727272727272727
Precision,claimfor,xlmroberta-large,ukraine,full10,prompt,equal,10,2,0.60989010989011,16.3238155841827,52.0400903224945,3,0.727272727272727
Precision,claimfor,xlmroberta-large,ukraine,full10,prompt,equal,10,2,0.666666666666667,16.392989397049,52.0510926246643,4,0.727272727272727
Precision,claimfor,xlmroberta-large,ukraine,full10,prompt,equal,10,2,0,16.3602545261383,51.7595095634461,5,0.727272727272727
Recall,argumentagainst,xlmroberta-large,ukraine,full10,prompt,equal,10,2,0.669421487603306,16.3872721195221,52.0044193267822,1,0.925619834710744
Recall,argumentagainst,xlmroberta-large,ukraine,full10,prompt,equal,10,2,0.768595041322314,16.3247423171997,51.9670639038086,2,0.925619834710744
Recall,argumentagainst,xlmroberta-large,ukraine,full10,prompt,equal,10,2,0.487603305785124,16.3238155841827,52.0400903224945,3,0.925619834710744
Recall,argumentagainst,xlmroberta-large,ukraine,full10,prompt,equal,10,2,0.487603305785124,16.392989397049,52.0510926246643,4,0.925619834710744
Recall,argumentagainst,xlmroberta-large,ukraine,full10,prompt,equal,10,2,1,16.3602545261383,51.7595095634461,5,0.925619834710744
Recall,argumentfor,xlmroberta-large,ukraine,full10,prompt,equal,10,2,0.0989010989010989,16.3872721195221,52.0044193267822,1,0.159340659340659
Recall,argumentfor,xlmroberta-large,ukraine,full10,prompt,equal,10,2,0.648351648351648,16.3247423171997,51.9670639038086,2,0.159340659340659
Recall,argumentfor,xlmroberta-large,ukraine,full10,prompt,equal,10,2,0.543956043956044,16.3238155841827,52.0400903224945,3,0.159340659340659
Recall,argumentfor,xlmroberta-large,ukraine,full10,prompt,equal,10,2,0.0879120879120879,16.392989397049,52.0510926246643,4,0.159340659340659
Recall,argumentfor,xlmroberta-large,ukraine,full10,prompt,equal,10,2,0,16.3602545261383,51.7595095634461,5,0.159340659340659
Recall,claimagainst,xlmroberta-large,ukraine,full10,prompt,equal,10,2,0.0836820083682008,16.3872721195221,52.0044193267822,1,0.146443514644351
Recall,claimagainst,xlmroberta-large,ukraine,full10,prompt,equal,10,2,0.251046025104603,16.3247423171997,51.9670639038086,2,0.146443514644351
Recall,claimagainst,xlmroberta-large,ukraine,full10,prompt,equal,10,2,0.200836820083682,16.3238155841827,52.0400903224945,3,0.146443514644351
Recall,claimagainst,xlmroberta-large,ukraine,full10,prompt,equal,10,2,0.711297071129707,16.392989397049,52.0510926246643,4,0.146443514644351
Recall,claimagainst,xlmroberta-large,ukraine,full10,prompt,equal,10,2,0,16.3602545261383,51.7595095634461,5,0.146443514644351
Recall,claimfor,xlmroberta-large,ukraine,full10,prompt,equal,10,2,0.170305676855895,16.3872721195221,52.0044193267822,1,0.0524017467248908
Recall,claimfor,xlmroberta-large,ukraine,full10,prompt,equal,10,2,0.104803493449782,16.3247423171997,51.9670639038086,2,0.0524017467248908
Recall,claimfor,xlmroberta-large,ukraine,full10,prompt,equal,10,2,0.24235807860262,16.3238155841827,52.0400903224945,3,0.0524017467248908
Recall,claimfor,xlmroberta-large,ukraine,full10,prompt,equal,10,2,0.00436681222707424,16.392989397049,52.0510926246643,4,0.0524017467248908
Recall,claimfor,xlmroberta-large,ukraine,full10,prompt,equal,10,2,0,16.3602545261383,51.7595095634461,5,0.0524017467248908
Accuracy,Overall,xlmroberta-large,ukraine,full10,prompt,equal,10,3,0.287,16.4526138305664,51.8262047767639,1,0.337
